psgc10,name,province,region,mayor_votes_2016,mayor_votes_2019,mayor_votes_2022,mayor_votes_2025
0804818000,San Isidro,Northern Samar,Region VIII (Eastern Visayas),13887.0,17201.0,15420.0,9505.0
0804819000,San Jose,Northern Samar,Region VIII (Eastern Visayas),7916.0,5239.0,10103.0,9111.0
0804820000,San Roque,Northern Samar,Region VIII (Eastern Visayas),10811.0,9734.0,12903.0,12837.0
0804821000,San Vicente,Northern Samar,Region VIII (Eastern Visayas),4698.0,4771.0,4759.0,4056.0
0804822000,Silvino Lobos,Northern Samar,Region VIII (Eastern Visayas),7340.0,6404.0,6701.0,7697.0
0804823000,Victoria,Northern Samar,Region VIII (Eastern Visayas),8670.0,8919.0,9938.0,10784.0
0804824000,Lope De Vega,Northern Samar,Region VIII (Eastern Visayas),6985.0,8412.0,8788.0,9983.0
0806001000,Almagro,Samar,Region VIII (Eastern Visayas),7161.0,7526.0,8736.0,6216.0
0806002000,Basey,Samar,Region VIII (Eastern Visayas),25642.0,28112.0,32561.0,26986.0
0806003000,City of Calbayog,Samar,Region VIII (Eastern Visayas),91144.0,105845.0,118097.0,113825.0
0806004000,Calbiga,Samar,Region VIII (Eastern Visayas),12447.0,13284.0,14801.0,13431.0
0806005000,City of Catbalogan ,Samar,Region VIII (Eastern Visayas),46460.0,49526.0,54034.0,52117.0
0806006000,Daram,Samar,Region VIII (Eastern Visayas),18522.0,18647.0,18076.0,20371.0
0806007000,Gandara,Samar,Region VIII (Eastern Visayas),17105.0,20316.0,23064.0,20256.0
0806008000,Hinabangan,Samar,Region VIII (Eastern Visayas),8121.0,8909.0,9735.0,9793.0
0806009000,Jiabong,Samar,Region VIII (Eastern Visayas),9471.0,11249.0,9082.0,11734.0
0806010000,Marabut,Samar,Region VIII (Eastern Visayas),9609.0,10548.0,8679.0,9824.0
0806011000,Matuguinao,Samar,Region VIII (Eastern Visayas),4308.0,4570.0,4599.0,5001.0
0806012000,Motiong,Samar,Region VIII (Eastern Visayas),7446.0,6441.0,8106.0,10018.0
0806013000,Pinabacdao,Samar,Region VIII (Eastern Visayas),9489.0,10703.0,8248.0,10680.0
0806014000,San Jose De Buan,Samar,Region VIII (Eastern Visayas),3828.0,4305.0,4654.0,5242.0
0806015000,San Sebastian,Samar,Region VIII (Eastern Visayas),4503.0,5154.0,5916.0,4963.0
0806016000,Santa Margarita,Samar,Region VIII (Eastern Visayas),12589.0,15016.0,17326.0,22079.0
0806017000,Santa Rita,Samar,Region VIII (Eastern Visayas),19163.0,21395.0,22809.0,22524.0
0806018000,Santo Niño,Samar,Region VIII (Eastern Visayas),7753.0,6419.0,9355.0,9212.0
0806019000,Talalora,Samar,Region VIII (Eastern Visayas),4885.0,5199.0,5427.0,5297.0
0806020000,Tarangnan,Samar,Region VIII (Eastern Visayas),13739.0,10903.0,16946.0,15809.0
0806021000,Villareal,Samar,Region VIII (Eastern Visayas),13295.0,13611.0,15895.0,16794.0
0806022000,Paranas,Samar,Region VIII (Eastern Visayas),15582.0,16475.0,18407.0,18067.0
0806023000,Zumarraga,Samar,Region VIII (Eastern Visayas),8578.0,9877.0,10299.0,10465.0
0806024000,Tagapul-An,Samar,Region VIII (Eastern Visayas),5020.0,6186.0,6671.0,5577.0
0806025000,San Jorge,Samar,Region VIII (Eastern Visayas),9292.0,10523.0,11986.0,10636.0
0806026000,Pagsanghan,Samar,Region VIII (Eastern Visayas),6219.0,6189.0,6751.0,5557.0
0806401000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),4485.0,4874.0,5230.0,5715.0
0806402000,Bontoc,Southern Leyte,Region VIII (Eastern Visayas),8022.0,15131.0,17547.0,18456.0
0806403000,Hinunangan,Southern Leyte,Region VIII (Eastern Visayas),13961.0,15583.0,17747.0,19236.0
0806404000,Hinundayan,Southern Leyte,Region VIII (Eastern Visayas),7067.0,7745.0,8459.0,9011.0
0806405000,Libagon,Southern Leyte,Region VIII (Eastern Visayas),6958.0,7952.0,8272.0,9368.0
0806406000,Liloan,Southern Leyte,Region VIII (Eastern Visayas),11330.0,11325.0,12673.0,10811.0
0806407000,City of Maasin ,Southern Leyte,Region VIII (Eastern Visayas),38827.0,40326.0,43022.0,47598.0
0806408000,Macrohon,Southern Leyte,Region VIII (Eastern Visayas),12756.0,13688.0,14602.0,16223.0
0806409000,Malitbog,Southern Leyte,Region VIII (Eastern Visayas),8528.0,6345.0,10308.0,11424.0
0806410000,Padre Burgos,Southern Leyte,Region VIII (Eastern Visayas),5427.0,6006.0,5189.0,6753.0
0806411000,Pintuyan,Southern Leyte,Region VIII (Eastern Visayas),5620.0,6135.0,6624.0,7614.0
0806412000,Saint Bernard,Southern Leyte,Region VIII (Eastern Visayas),12942.0,13849.0,15286.0,15886.0
0806413000,San Francisco,Southern Leyte,Region VIII (Eastern Visayas),6275.0,7195.0,8191.0,9319.0
0806414000,San Juan,Southern Leyte,Region VIII (Eastern Visayas),5681.0,7482.0,8663.0,9622.0
0806415000,San Ricardo,Southern Leyte,Region VIII (Eastern Visayas),5121.0,5708.0,5779.0,6519.0
0806416000,Silago,Southern Leyte,Region VIII (Eastern Visayas),3826.0,7460.0,8613.0,9649.0
0806417000,Sogod,Southern Leyte,Region VIII (Eastern Visayas),24338.0,25250.0,14498.0,29132.0
0806418000,Tomas Oppus,Southern Leyte,Region VIII (Eastern Visayas),8250.0,9580.0,10029.0,9923.0
0806419000,Limasawa,Southern Leyte,Region VIII (Eastern Visayas),3324.0,3427.0,3557.0,3138.0
0807801000,Almeria,Biliran,Region VIII (Eastern Visayas),8257.0,8888.0,10188.0,10697.0
0807802000,Biliran,Biliran,Region VIII (Eastern Visayas),8515.0,9372.0,10756.0,9345.0
0807803000,Cabucgayan,Biliran,Region VIII (Eastern Visayas),9549.0,10444.0,11831.0,12757.0
0807804000,Caibiran,Biliran,Region VIII (Eastern Visayas),10309.0,11904.0,9230.0,10228.0
0807805000,Culaba,Biliran,Region VIII (Eastern Visayas),4107.0,7740.0,8512.0,6107.0
0807806000,Kawayan,Biliran,Region VIII (Eastern Visayas),8821.0,10156.0,10234.0,10099.0
0807807000,Maripipi,Biliran,Region VIII (Eastern Visayas),2504.0,3873.0,3787.0,3723.0
0807808000,Naval ,Biliran,Region VIII (Eastern Visayas),19428.0,23791.0,19994.0,23900.0
0831600000,City of Tacloban ,Region VIII (Eastern Visayas),Region VIII (Eastern Visayas),96068.0,73930.0,117568.0,102467.0
0907201000,City of Dapitan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),39323.0,47009.0,60167.0,67884.0
0907202000,City of Dipolog ,Zamboanga del Norte,Region IX (Zamboanga Peninsula),54891.0,63802.0,67125.0,78240.0
0907203000,Katipunan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),17640.0,20938.0,24363.0,27110.0
0907204000,La Libertad,Zamboanga del Norte,Region IX (Zamboanga Peninsula),4233.0,4577.0,4856.0,5503.0
0907205000,Labason,Zamboanga del Norte,Region IX (Zamboanga Peninsula),17939.0,20966.0,22965.0,24747.0
0907206000,Liloy,Zamboanga del Norte,Region IX (Zamboanga Peninsula),21095.0,22750.0,16030.0,26764.0
0907207000,Manukan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8959.0,15642.0,16535.0,16416.0
0907208000,Mutia,Zamboanga del Norte,Region IX (Zamboanga Peninsula),6052.0,6757.0,7921.0,8466.0
0907209000,Piñan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),9303.0,10934.0,11824.0,12770.0
0907210000,Polanco,Zamboanga del Norte,Region IX (Zamboanga Peninsula),18616.0,20896.0,24530.0,26227.0
0907211000,Pres. Manuel A. Roxas,Zamboanga del Norte,Region IX (Zamboanga Peninsula),15352.0,17921.0,20255.0,21929.0
0907212000,Rizal,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8108.0,8905.0,10295.0,12705.0
0907213000,Salug,Zamboanga del Norte,Region IX (Zamboanga Peninsula),14282.0,16179.0,18227.0,19465.0
0907214000,Sergio Osmeña Sr.,Zamboanga del Norte,Region IX (Zamboanga Peninsula),13490.0,15423.0,17891.0,19861.0
0907215000,Siayan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),14112.0,15423.0,19398.0,21689.0
0907216000,Sibuco,Zamboanga del Norte,Region IX (Zamboanga Peninsula),6091.0,16531.0,21314.0,24696.0
0907217000,Sibutad,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8798.0,9943.0,10993.0,11840.0
0907218000,Sindangan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),38105.0,48066.0,49129.0,56011.0
0907219000,Siocon,Zamboanga del Norte,Region IX (Zamboanga Peninsula),17504.0,20239.0,22086.0,25601.0
0907220000,Sirawai,Zamboanga del Norte,Region IX (Zamboanga Peninsula),14356.0,14613.0,14110.0,14217.0
0907221000,Tampilisan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),10444.0,11964.0,13063.0,14786.0
0907222000,Jose Dalman,Zamboanga del Norte,Region IX (Zamboanga Peninsula),8940.0,13966.0,15114.0,12617.0
0907223000,Gutalac,Zamboanga del Norte,Region IX (Zamboanga Peninsula),15715.0,17218.0,19730.0,23157.0
0907224000,Baliguian,Zamboanga del Norte,Region IX (Zamboanga Peninsula),6821.0,10411.0,11583.0,11896.0
0907225000,Godod,Zamboanga del Norte,Region IX (Zamboanga Peninsula),7405.0,8649.0,7204.0,10080.0
0907226000,Leon T. Postigo,Zamboanga del Norte,Region IX (Zamboanga Peninsula),10931.0,12555.0,14583.0,16270.0
0907227000,Kalawit,Zamboanga del Norte,Region IX (Zamboanga Peninsula),9335.0,11060.0,11896.0,13652.0
0907302000,Aurora,Zamboanga del Sur,Region IX (Zamboanga Peninsula),25452.0,28116.0,31112.0,22245.0
0907303000,Bayog,Zamboanga del Sur,Region IX (Zamboanga Peninsula),9410.0,14669.0,16522.0,19412.0
0907305000,Dimataling,Zamboanga del Sur,Region IX (Zamboanga Peninsula),10726.0,12011.0,15694.0,15526.0
0907306000,Dinas,Zamboanga del Sur,Region IX (Zamboanga Peninsula),15033.0,15902.0,18073.0,17823.0
0907307000,Dumalinao,Zamboanga del Sur,Region IX (Zamboanga Peninsula),11204.0,16008.0,18467.0,19954.0
0907308000,Dumingag,Zamboanga del Sur,Region IX (Zamboanga Peninsula),18382.0,20930.0,24585.0,25451.0
0907311000,Kumalarang,Zamboanga del Sur,Region IX (Zamboanga Peninsula),10382.0,13416.0,15008.0,17538.0
0907312000,Labangan,Zamboanga del Sur,Region IX (Zamboanga Peninsula),16745.0,20015.0,22566.0,24748.0
0907313000,Lapuyan,Zamboanga del Sur,Region IX (Zamboanga Peninsula),8544.0,11340.0,12951.0,12453.0
0907315000,Mahayag,Zamboanga del Sur,Region IX (Zamboanga Peninsula),19051.0,22771.0,25123.0,24670.0
0907317000,Margosatubig,Zamboanga del Sur,Region IX (Zamboanga Peninsula),14594.0,16187.0,17781.0,17630.0
0907318000,Midsalip,Zamboanga del Sur,Region IX (Zamboanga Peninsula),13222.0,15881.0,17794.0,18757.0
0907319000,Molave,Zamboanga del Sur,Region IX (Zamboanga Peninsula),15618.0,24934.0,28487.0,27073.0
0907322000,City of Pagadian ,Zamboanga del Sur,Region IX (Zamboanga Peninsula),78088.0,89054.0,110812.0,127716.0
0907323000,Ramon Magsaysay,Zamboanga del Sur,Region IX (Zamboanga Peninsula),7848.0,13732.0,13847.0,13667.0
0907324000,San Miguel,Zamboanga del Sur,Region IX (Zamboanga Peninsula),6833.0,9560.0,11528.0,12968.0
0907325000,San Pablo,Zamboanga del Sur,Region IX (Zamboanga Peninsula),12651.0,13118.0,14959.0,16315.0
0907327000,Tabina,Zamboanga del Sur,Region IX (Zamboanga Peninsula),10184.0,11944.0,14167.0,14514.0
0907328000,Tambulig,Zamboanga del Sur,Region IX (Zamboanga Peninsula),15389.0,19096.0,20713.0,21503.0
0907330000,Tukuran,Zamboanga del Sur,Region IX (Zamboanga Peninsula),18568.0,20428.0,23533.0,22608.0
0907333000,Lakewood,Zamboanga del Sur,Region IX (Zamboanga Peninsula),6007.0,9692.0,11213.0,11780.0
0907337000,Josefina,Zamboanga del Sur,Region IX (Zamboanga Peninsula),5061.0,6276.0,7018.0,6938.0
0907338000,Pitogo,Zamboanga del Sur,Region IX (Zamboanga Peninsula),10043.0,12535.0,14685.0,14536.0
0907340000,Sominot,Zamboanga del Sur,Region IX (Zamboanga Peninsula),5644.0,8466.0,9282.0,8900.0
0907341000,Vincenzo A. Sagun,Zamboanga del Sur,Region IX (Zamboanga Peninsula),2188.0,11091.0,12709.0,13236.0
0907343000,Guipos,Zamboanga del Sur,Region IX (Zamboanga Peninsula),8619.0,10907.0,13104.0,16170.0
0907344000,Tigbao,Zamboanga del Sur,Region IX (Zamboanga Peninsula),3920.0,9186.0,11018.0,11270.0
0908301000,Alicia,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),17176.0,16899.0,20059.0,20036.0
0908302000,Buug,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),16611.0,18158.0,19373.0,20023.0
0908303000,Diplahan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),13814.0,15485.0,17118.0,18163.0
0908304000,Imelda,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),10818.0,12009.0,12878.0,16330.0
0908305000,Ipil ,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),32931.0,36667.0,42323.0,46769.0
0908306000,Kabasalan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),20513.0,22203.0,26442.0,28621.0
0908307000,Mabuhay,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),9010.0,10855.0,11753.0,10485.0
0908308000,Malangas,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),13617.0,14650.0,16457.0,17733.0
0908309000,Naga,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),16909.0,18580.0,19798.0,23120.0
0908310000,Olutanga,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),10477.0,12252.0,13184.0,15090.0
0908311000,Payao,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),12589.0,13739.0,16577.0,17945.0
0908312000,Roseller Lim,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),16651.0,18889.0,21508.0,20594.0
0908313000,Siay,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),15830.0,19066.0,20909.0,20203.0
0908314000,Talusan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),6770.0,7394.0,8095.0,8971.0
0908315000,Titay,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),22711.0,24200.0,18890.0,30674.0
0908316000,Tungawan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),15499.0,16039.0,20947.0,24783.0
0990101000,City of Isabela,Region IX (Zamboanga Peninsula),Region IX (Zamboanga Peninsula),27923.0,44578.0,50236.0,53179.0
0931700000,City of Zamboanga,Region IX (Zamboanga Peninsula),Region IX (Zamboanga Peninsula),252233.0,272507.0,324415.0,356586.0
1001301000,Baungon,Bukidnon,Region X (Northern Mindanao),15775.0,19048.0,22020.0,24302.0
1001302000,Damulog,Bukidnon,Region X (Northern Mindanao),11469.0,13413.0,15826.0,16884.0
1001303000,Dangcagan,Bukidnon,Region X (Northern Mindanao),10866.0,10258.0,14267.0,15823.0
1001304000,Don Carlos,Bukidnon,Region X (Northern Mindanao),24772.0,29055.0,33131.0,39071.0
1001305000,Impasug-ong,Bukidnon,Region X (Northern Mindanao),19868.0,17134.0,27092.0,31255.0
1001306000,Kadingilan,Bukidnon,Region X (Northern Mindanao),15249.0,12634.0,20814.0,19714.0
1001307000,Kalilangan,Bukidnon,Region X (Northern Mindanao),17658.0,17895.0,21923.0,22085.0
1001308000,Kibawe,Bukidnon,Region X (Northern Mindanao),11975.0,18436.0,16579.0,24082.0
1001309000,Kitaotao,Bukidnon,Region X (Northern Mindanao),9226.0,13163.0,21120.0,21271.0
1001310000,Lantapan,Bukidnon,Region X (Northern Mindanao),24189.0,20370.0,32696.0,30479.0
1001311000,Libona,Bukidnon,Region X (Northern Mindanao),17899.0,19937.0,17507.0,27014.0
1001312000,City of Malaybalay ,Bukidnon,Region X (Northern Mindanao),49958.0,79033.0,96710.0,95877.0
1001313000,Malitbog,Bukidnon,Region X (Northern Mindanao),10702.0,11873.0,15562.0,18421.0
1001314000,Manolo Fortich,Bukidnon,Region X (Northern Mindanao),40236.0,44690.0,51521.0,38698.0
1001315000,Maramag,Bukidnon,Region X (Northern Mindanao),34642.0,43721.0,49240.0,43373.0
1001316000,Pangantucan,Bukidnon,Region X (Northern Mindanao),21515.0,15527.0,28046.0,30940.0
1001317000,Quezon,Bukidnon,Region X (Northern Mindanao),32641.0,49117.0,54998.0,51172.0
1001318000,San Fernando,Bukidnon,Region X (Northern Mindanao),20628.0,16878.0,28585.0,34024.0
1001319000,Sumilao,Bukidnon,Region X (Northern Mindanao),12948.0,14391.0,15670.0,17124.0
1001320000,Talakag,Bukidnon,Region X (Northern Mindanao),30246.0,32601.0,35836.0,43051.0
1001321000,City of Valencia,Bukidnon,Region X (Northern Mindanao),76123.0,84910.0,105728.0,110674.0
1001322000,Cabanglasan,Bukidnon,Region X (Northern Mindanao),11123.0,12939.0,18641.0,20204.0
1001801000,Catarman,Camiguin,Region X (Northern Mindanao),9114.0,9120.0,9400.0,11073.0
1001802000,Guinsiliban,Camiguin,Region X (Northern Mindanao),3536.0,4121.0,4201.0,4728.0
1001803000,Mahinog,Camiguin,Region X (Northern Mindanao),7494.0,6863.0,8270.0,9474.0
1001804000,Mambajao ,Camiguin,Region X (Northern Mindanao),18242.0,19372.0,21564.0,24736.0
1001805000,Sagay,Camiguin,Region X (Northern Mindanao),6626.0,6926.0,7194.0,7860.0
1003501000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),10690.0,11648.0,12002.0,11005.0
1003502000,Baloi,Lanao del Norte,Region X (Northern Mindanao),12852.0,11152.0,12007.0,16439.0
1003503000,Baroy,Lanao del Norte,Region X (Northern Mindanao),12512.0,13767.0,15233.0,15602.0
1003505000,Kapatagan,Lanao del Norte,Region X (Northern Mindanao),20320.0,21150.0,26489.0,28587.0
1003506000,Sultan Naga Dimaporo,Lanao del Norte,Region X (Northern Mindanao),22232.0,24446.0,28671.0,27504.0
1003507000,Kauswagan,Lanao del Norte,Region X (Northern Mindanao),10908.0,10381.0,11822.0,12547.0
1003508000,Kolambugan,Lanao del Norte,Region X (Northern Mindanao),11542.0,12443.0,13689.0,14340.0
1003509000,Lala,Lanao del Norte,Region X (Northern Mindanao),30906.0,35240.0,34752.0,40191.0
1003510000,Linamon,Lanao del Norte,Region X (Northern Mindanao),8648.0,9019.0,9788.0,10483.0
1003511000,Magsaysay,Lanao del Norte,Region X (Northern Mindanao),5204.0,5397.0,8041.0,8024.0
1003512000,Maigo,Lanao del Norte,Region X (Northern Mindanao),9095.0,10553.0,11842.0,11708.0
1003513000,Matungao,Lanao del Norte,Region X (Northern Mindanao),3548.0,4561.0,7109.0,6519.0
1003514000,Munai,Lanao del Norte,Region X (Northern Mindanao),3863.0,8365.0,11173.0,10215.0
1003515000,Nunungan,Lanao del Norte,Region X (Northern Mindanao),2741.0,6249.0,8926.0,7509.0
1003516000,Pantao Ragat,Lanao del Norte,Region X (Northern Mindanao),9367.0,9049.0,9806.0,11940.0
1003517000,Poona Piagapo,Lanao del Norte,Region X (Northern Mindanao),7547.0,7748.0,9048.0,10616.0
1003518000,Salvador,Lanao del Norte,Region X (Northern Mindanao),8372.0,8446.0,11734.0,12462.0
1003519000,Sapad,Lanao del Norte,Region X (Northern Mindanao),6042.0,7909.0,10391.0,10218.0
1003520000,Tagoloan,Lanao del Norte,Region X (Northern Mindanao),720.0,5374.0,6173.0,6762.0
1003521000,Tangcal,Lanao del Norte,Region X (Northern Mindanao),3630.0,5837.0,5426.0,6293.0
1003522000,Tubod ,Lanao del Norte,Region X (Northern Mindanao),17512.0,20726.0,23978.0,25783.0
1003523000,Pantar,Lanao del Norte,Region X (Northern Mindanao),6287.0,7436.0,9798.0,8901.0
1004201000,Aloran,Misamis Occidental,Region X (Northern Mindanao),14178.0,14036.0,14468.0,14517.0
1004202000,Baliangao,Misamis Occidental,Region X (Northern Mindanao),7552.0,9531.0,9307.0,9411.0
1004203000,Bonifacio,Misamis Occidental,Region X (Northern Mindanao),13696.0,15776.0,6198.0,18613.0
1004204000,Calamba,Misamis Occidental,Region X (Northern Mindanao),8092.0,11293.0,12801.0,11832.0
1004205000,Clarin,Misamis Occidental,Region X (Northern Mindanao),17395.0,18884.0,21291.0,20488.0
1004206000,Concepcion,Misamis Occidental,Region X (Northern Mindanao),2558.0,2688.0,2955.0,2774.0
1004207000,Jimenez,Misamis Occidental,Region X (Northern Mindanao),14498.0,15558.0,18699.0,18924.0
1004208000,Lopez Jaena,Misamis Occidental,Region X (Northern Mindanao),12858.0,12777.0,14788.0,15610.0
1004209000,City of Oroquieta ,Misamis Occidental,Region X (Northern Mindanao),35691.0,40338.0,41825.0,35238.0
1004210000,City of Ozamiz,Misamis Occidental,Region X (Northern Mindanao),46729.0,64254.0,82249.0,79347.0
1004211000,Panaon,Misamis Occidental,Region X (Northern Mindanao),5537.0,5789.0,4795.0,5732.0
1004212000,Plaridel,Misamis Occidental,Region X (Northern Mindanao),20501.0,21332.0,24102.0,25891.0
1004213000,Sapang Dalaga,Misamis Occidental,Region X (Northern Mindanao),9484.0,10904.0,12072.0,11651.0
1004214000,Sinacaban,Misamis Occidental,Region X (Northern Mindanao),10897.0,11404.0,11714.0,11137.0
1004215000,City of Tangub,Misamis Occidental,Region X (Northern Mindanao),22644.0,29314.0,36442.0,38293.0
1004216000,Tudela,Misamis Occidental,Region X (Northern Mindanao),6384.0,14709.0,13564.0,16128.0
1004217000,Don Victoriano Chiongbian,Misamis Occidental,Region X (Northern Mindanao),4172.0,4818.0,5820.0,5612.0
1004301000,Alubijid,Misamis Oriental,Region X (Northern Mindanao),14926.0,16468.0,18370.0,19379.0
1004302000,Balingasag,Misamis Oriental,Region X (Northern Mindanao),33178.0,36660.0,40924.0,45342.0
1004303000,Balingoan,Misamis Oriental,Region X (Northern Mindanao),6473.0,6321.0,7461.0,7757.0
1004304000,Binuangan,Misamis Oriental,Region X (Northern Mindanao),4776.0,5308.0,5872.0,6430.0
1004306000,Claveria,Misamis Oriental,Region X (Northern Mindanao),23151.0,25621.0,29994.0,31953.0
1004307000,City of El Salvador,Misamis Oriental,Region X (Northern Mindanao),28475.0,30698.0,37697.0,40784.0
1004308000,City of Gingoog,Misamis Oriental,Region X (Northern Mindanao),60376.0,66750.0,76477.0,76672.0
1004309000,Gitagum,Misamis Oriental,Region X (Northern Mindanao),10308.0,10859.0,12479.0,13960.0
1004310000,Initao,Misamis Oriental,Region X (Northern Mindanao),15437.0,15763.0,18870.0,16349.0
1004311000,Jasaan,Misamis Oriental,Region X (Northern Mindanao),26673.0,29682.0,33278.0,30356.0
1004312000,Kinoguitan,Misamis Oriental,Region X (Northern Mindanao),8200.0,8830.0,10196.0,10902.0
1004313000,Lagonglong,Misamis Oriental,Region X (Northern Mindanao),12594.0,13342.0,14512.0,16848.0
1004314000,Laguindingan,Misamis Oriental,Region X (Northern Mindanao),14329.0,15930.0,16922.0,18401.0
1004315000,Libertad,Misamis Oriental,Region X (Northern Mindanao),7578.0,8238.0,9058.0,9565.0
1004316000,Lugait,Misamis Oriental,Region X (Northern Mindanao),9651.0,10847.0,12572.0,13533.0
1004317000,Magsaysay,Misamis Oriental,Region X (Northern Mindanao),16679.0,16231.0,18741.0,20506.0
1004318000,Manticao,Misamis Oriental,Region X (Northern Mindanao),14879.0,15911.0,17738.0,15726.0
1004319000,Medina,Misamis Oriental,Region X (Northern Mindanao),18410.0,16673.0,21081.0,22998.0
1004320000,Naawan,Misamis Oriental,Region X (Northern Mindanao),8052.0,11677.0,12942.0,14053.0
1004321000,Opol,Misamis Oriental,Region X (Northern Mindanao),25520.0,25020.0,32321.0,32774.0
1004322000,Salay,Misamis Oriental,Region X (Northern Mindanao),15317.0,16332.0,16467.0,19464.0
1004323000,Sugbongcogon,Misamis Oriental,Region X (Northern Mindanao),6385.0,6643.0,7142.0,8587.0
1004324000,Tagoloan,Misamis Oriental,Region X (Northern Mindanao),31474.0,33559.0,41537.0,34108.0
1004325000,Talisayan,Misamis Oriental,Region X (Northern Mindanao),15246.0,14833.0,16901.0,17686.0
1004326000,Villanueva,Misamis Oriental,Region X (Northern Mindanao),16482.0,17357.0,22016.0,26246.0
1030500000,City of Cagayan De Oro ,Region X (Northern Mindanao),Region X (Northern Mindanao),240406.0,252017.0,295861.0,334198.0
1030900000,City of Iligan,Region X (Northern Mindanao),Region X (Northern Mindanao),117905.0,129341.0,146818.0,157048.0
1102301000,Asuncion,Davao del Norte,Region XI (Davao Region),19798.0,28655.0,32839.0,34480.0
1102303000,Carmen,Davao del Norte,Region XI (Davao Region),31632.0,33915.0,39045.0,42475.0
1102305000,Kapalong,Davao del Norte,Region XI (Davao Region),15205.0,36104.0,31087.0,43473.0
1102314000,New Corella,Davao del Norte,Region XI (Davao Region),23987.0,26523.0,30758.0,33013.0
1102315000,City of Panabo,Davao del Norte,Region XI (Davao Region),73839.0,77879.0,99921.0,105112.0
1102317000,Island Garden City of Samal,Davao del Norte,Region XI (Davao Region),48491.0,55112.0,68350.0,73369.0
1102318000,Santo Tomas,Davao del Norte,Region XI (Davao Region),45528.0,47537.0,59419.0,60610.0
1102319000,City of Tagum ,Davao del Norte,Region XI (Davao Region),108757.0,115257.0,139651.0,142019.0
1102322000,Talaingod,Davao del Norte,Region XI (Davao Region),5062.0,8486.0,11811.0,12418.0
1102323000,Braulio E. Dujali,Davao del Norte,Region XI (Davao Region),11381.0,12571.0,14545.0,18088.0
1102324000,San Isidro,Davao del Norte,Region XI (Davao Region),12325.0,13955.0,15765.0,16920.0
1102401000,Bansalan,Davao del Sur,Region XI (Davao Region),29228.0,32181.0,37055.0,38215.0
1102403000,City of Digos ,Davao del Sur,Region XI (Davao Region),70883.0,78273.0,91518.0,65958.0
1102404000,Hagonoy,Davao del Sur,Region XI (Davao Region),22707.0,27053.0,28743.0,31623.0
1102406000,Kiblawan,Davao del Sur,Region XI (Davao Region),20303.0,22196.0,16225.0,25259.0
1102407000,Magsaysay,Davao del Sur,Region XI (Davao Region),25793.0,21934.0,32559.0,27646.0
1102408000,Malalag,Davao del Sur,Region XI (Davao Region),17338.0,18568.0,20148.0,20973.0
1102410000,Matanao,Davao del Sur,Region XI (Davao Region),26072.0,27732.0,31516.0,34501.0
1102411000,Padada,Davao del Sur,Region XI (Davao Region),15871.0,16084.0,18549.0,18524.0
1102412000,Santa Cruz,Davao del Sur,Region XI (Davao Region),40509.0,44795.0,54082.0,53797.0
1102414000,Sulop,Davao del Sur,Region XI (Davao Region),16142.0,14679.0,19559.0,21384.0
1102501000,Baganga,Davao Oriental,Region XI (Davao Region),23671.0,22949.0,30021.0,35441.0
1102502000,Banaybanay,Davao Oriental,Region XI (Davao Region),18821.0,20614.0,24870.0,25432.0
1102503000,Boston,Davao Oriental,Region XI (Davao Region),6872.0,5351.0,7966.0,10008.0
1102504000,Caraga,Davao Oriental,Region XI (Davao Region),17113.0,18534.0,23033.0,26822.0
1102505000,Cateel,Davao Oriental,Region XI (Davao Region),17960.0,13147.0,23704.0,28270.0
1102506000,Governor Generoso,Davao Oriental,Region XI (Davao Region),14956.0,27074.0,32405.0,36277.0
1102507000,Lupon,Davao Oriental,Region XI (Davao Region),23312.0,35556.0,38737.0,40299.0
1102508000,Manay,Davao Oriental,Region XI (Davao Region),18132.0,13678.0,23580.0,25724.0
1102509000,City of Mati ,Davao Oriental,Region XI (Davao Region),57039.0,66554.0,80952.0,91515.0
